variety_id,variety_slug,category,companion_name,relationship,reason
2169,spring-beauty,native-wildflower,Trout Lily,beneficial,Another native spring ephemeral that thrives in same woodland conditions
2169,spring-beauty,native-wildflower,Hepatica,beneficial,Early bloomer that complements Spring Beauty's flowering period and habitat needs
2169,spring-beauty,native-wildflower,Wild Leek,beneficial,Natural pest deterrent that doesn't compete for same soil nutrients
2169,spring-beauty,native-wildflower,Mayapple,beneficial,Provides beneficial shade cover as Spring Beauty goes dormant
2169,spring-beauty,native-wildflower,Violet,beneficial,Compatible ground cover that attracts beneficial pollinators
2169,spring-beauty,native-wildflower,Jack-in-the-Pulpit,beneficial,Woodland companion that emerges as Spring Beauty finishes blooming
2169,spring-beauty,native-wildflower,Garlic Mustard,harmful,Invasive species that outcompetes native wildflowers through allelopathy
2169,spring-beauty,native-wildflower,Norway Maple,harmful,Dense canopy and shallow roots create too much shade and soil competition
2169,spring-beauty,native-wildflower,Autumn Olive,harmful,Aggressive invasive shrub that alters soil chemistry and crowds out natives
2170,yellow-columbine,native-wildflower,Wild Ginger,beneficial,"Shares similar shade and moisture requirements, provides ground cover"
2170,yellow-columbine,native-wildflower,Astilbe,beneficial,"Compatible moisture needs, provides complementary texture and bloom times"
2170,yellow-columbine,native-wildflower,Coral Bells,beneficial,"Similar partial shade preferences, attractive foliage contrast"
2170,yellow-columbine,native-wildflower,Ferns,beneficial,"Creates natural woodland understory conditions, compatible water needs"
2170,yellow-columbine,native-wildflower,Wild Bergamot,beneficial,Attracts beneficial pollinators that also visit columbine flowers
2170,yellow-columbine,native-wildflower,Lungwort,beneficial,"Thrives in similar cool, moist conditions with dappled shade"
2170,yellow-columbine,native-wildflower,Trillium,beneficial,Native woodland companion with compatible growing conditions
2170,yellow-columbine,native-wildflower,Bleeding Heart,beneficial,"Shares preference for cool, moist soil and partial shade"
2170,yellow-columbine,native-wildflower,Black Walnut,harmful,Produces juglone toxin that inhibits growth of sensitive plants like columbine
2170,yellow-columbine,native-wildflower,Sunflowers,harmful,Release allelopathic compounds that can stunt growth of nearby plants
2170,yellow-columbine,native-wildflower,Mint,harmful,Aggressive spreading habit can overwhelm and crowd out delicate columbine
2171,common-milkweed,native-wildflower,Purple Coneflower,beneficial,Attracts beneficial pollinators and creates habitat diversity for monarch butterflies
2171,common-milkweed,native-wildflower,Black-Eyed Susan,beneficial,"Blooms at similar times, attracts complementary pollinators and beneficial insects"
2171,common-milkweed,native-wildflower,Wild Bergamot,beneficial,Attracts different pollinator species and provides nectar when milkweed is not blooming
2171,common-milkweed,native-wildflower,Little Bluestem Grass,beneficial,Provides structural support and creates natural prairie ecosystem conditions
2171,common-milkweed,native-wildflower,Goldenrod,beneficial,Extends late-season nectar sources for monarchs and other pollinators
2171,common-milkweed,native-wildflower,Joe Pye Weed,beneficial,Attracts monarch butterflies and provides tall backdrop structure
2171,common-milkweed,native-wildflower,Wild Lupine,beneficial,Fixes nitrogen in soil and supports different butterfly species
2171,common-milkweed,native-wildflower,Prairie Dropseed,beneficial,Provides ground cover and creates natural prairie plant community
2171,common-milkweed,native-wildflower,Crown Vetch,harmful,Aggressive invasive that can outcompete and smother native milkweed plants
2171,common-milkweed,native-wildflower,Tree of Heaven,harmful,Releases allelopathic chemicals that inhibit growth of native plants including milkweed
2171,common-milkweed,native-wildflower,Purple Loosestrife,harmful,Invasive wetland plant that crowds out native species and alters habitat
2172,whorled-milkweed,native-wildflower,Purple Coneflower,beneficial,"Attracts beneficial insects and pollinators, extends bloom season for monarch butterflies"
2172,whorled-milkweed,native-wildflower,Wild Bergamot,beneficial,"Attracts native bees and butterflies, complementary blooming periods"
2172,whorled-milkweed,native-wildflower,Little Bluestem,beneficial,Provides structural support and habitat diversity without competing for nutrients
2172,whorled-milkweed,native-wildflower,Black-eyed Susan,beneficial,"Attracts predatory insects that control milkweed pests, similar growing conditions"
2172,whorled-milkweed,native-wildflower,Wild Lupine,beneficial,"Fixes nitrogen in soil, benefits milkweed growth without direct competition"
2172,whorled-milkweed,native-wildflower,Butterfly Weed,beneficial,Another milkweed species that supports monarch reproduction and migration
2172,whorled-milkweed,native-wildflower,New England Aster,beneficial,Provides late-season nectar for monarchs during fall migration
2172,whorled-milkweed,native-wildflower,Goldenrod,beneficial,Attracts beneficial predatory insects and provides late-season monarch nectar
2172,whorled-milkweed,native-wildflower,Crown Vetch,harmful,Aggressive spreader that can outcompete and smother native milkweed plants
2172,whorled-milkweed,native-wildflower,Kentucky Bluegrass,harmful,Dense root system competes heavily for water and nutrients
2172,whorled-milkweed,native-wildflower,Tree of Heaven,harmful,Releases allelopathic chemicals that inhibit milkweed germination and growth
2173,purple-milkweed,native-wildflower,Black-Eyed Susan,beneficial,Similar growing conditions and blooming periods attract diverse pollinators
2173,purple-milkweed,native-wildflower,Purple Coneflower,beneficial,"Complementary heights and colors, shared preference for well-drained soil"
2173,purple-milkweed,native-wildflower,Wild Bergamot,beneficial,Attracts beneficial insects and provides pest deterrent properties
2173,purple-milkweed,native-wildflower,Little Bluestem Grass,beneficial,Provides structural support and creates natural prairie habitat
2173,purple-milkweed,native-wildflower,Goldenrod,beneficial,"Extends pollinator season with late summer blooms, attracts predatory insects"
2173,purple-milkweed,native-wildflower,Native Asters,beneficial,Sequential blooming provides continuous nectar source for monarch butterflies
2173,purple-milkweed,native-wildflower,Prairie Dropseed,beneficial,Ornamental grass that complements without competing for nutrients
2173,purple-milkweed,native-wildflower,Yarrow,beneficial,Attracts beneficial predatory insects that control milkweed pests
2173,purple-milkweed,native-wildflower,Black Walnut,harmful,Produces juglone which is toxic to milkweed and inhibits growth
2173,purple-milkweed,native-wildflower,Mint,harmful,Aggressive spreading habit can overwhelm and crowd out milkweed
2173,purple-milkweed,native-wildflower,Crown Vetch,harmful,"Invasive legume that fixes nitrogen, disrupting milkweed's preferred low-nitrogen soil"
2174,threadleaf-coreopsis,native-wildflower,Purple Coneflower,beneficial,"Similar growing conditions, attracts beneficial pollinators and creates habitat diversity"
2174,threadleaf-coreopsis,native-wildflower,Black-eyed Susan,beneficial,"Complementary bloom times extend pollinator season, both thrive in similar soil conditions"
2174,threadleaf-coreopsis,native-wildflower,Little Bluestem Grass,beneficial,Provides structural support and contrasting texture while sharing drought tolerance
2174,threadleaf-coreopsis,native-wildflower,Wild Bergamot,beneficial,"Attracts beneficial insects and native bees, both prefer well-draining soil"
2174,threadleaf-coreopsis,native-wildflower,Lanceleaf Coreopsis,beneficial,Creates pollinator corridors and extends blooming season with different peak times
2174,threadleaf-coreopsis,native-wildflower,Prairie Dropseed,beneficial,Native grass companion that provides wind protection and soil stabilization
2174,threadleaf-coreopsis,native-wildflower,Butterfly Weed,beneficial,"Attracts butterflies and beneficial insects, complementary orange and yellow color scheme"
2174,threadleaf-coreopsis,native-wildflower,Aromatic Aster,beneficial,Late season blooms extend pollinator resources when coreopsis finishes flowering
2174,threadleaf-coreopsis,native-wildflower,Tall Fescue,harmful,Aggressive root system competes for nutrients and can crowd out native wildflowers
2174,threadleaf-coreopsis,native-wildflower,Tree of Heaven,harmful,Produces allelopathic compounds that inhibit growth of native plants
2174,threadleaf-coreopsis,native-wildflower,Crown Vetch,harmful,Aggressive spreader that can smother and outcompete native wildflowers for space
2175,tall-coreopsis,native-wildflower,Purple Coneflower,beneficial,"Similar growing conditions, attracts beneficial pollinators and creates natural prairie habitat"
2175,tall-coreopsis,native-wildflower,Black-eyed Susan,beneficial,"Complementary bloom times, shared pollinators, and similar soil and water requirements"
2175,tall-coreopsis,native-wildflower,Native Grasses,beneficial,"Provides structural support, prevents soil erosion, and mimics natural prairie ecosystem"
2175,tall-coreopsis,native-wildflower,Bee Balm,beneficial,Attracts beneficial insects and hummingbirds while sharing similar moisture needs
2175,tall-coreopsis,native-wildflower,Butterfly Weed,beneficial,"Attracts butterflies and beneficial insects, thrives in similar well-drained soil conditions"
2175,tall-coreopsis,native-wildflower,Wild Bergamot,beneficial,Natural pest deterrent properties and attracts native pollinators
2175,tall-coreopsis,native-wildflower,Little Bluestem Grass,beneficial,Provides wind protection and creates natural prairie plant community
2175,tall-coreopsis,native-wildflower,Yarrow,beneficial,Attracts beneficial predatory insects and improves soil health
2175,tall-coreopsis,native-wildflower,Dense Tree Canopy,harmful,Blocks essential sunlight needed for optimal growth and flowering
2175,tall-coreopsis,native-wildflower,Invasive Grasses,harmful,"Compete aggressively for nutrients and water, can crowd out native wildflowers"
2175,tall-coreopsis,native-wildflower,Crown Vetch,harmful,Aggressive spreading habit smothers native wildflowers and depletes soil nutrients
2176,large-flowered-tickseed,native-wildflower,Purple Coneflower,beneficial,"Similar growing conditions, attracts beneficial pollinators and creates complementary bloom succession"
2176,large-flowered-tickseed,native-wildflower,Black-Eyed Susan,beneficial,"Compatible native wildflower with similar water and soil needs, extends flowering season"
2176,large-flowered-tickseed,native-wildflower,Wild Bergamot,beneficial,"Attracts beneficial insects and pollinators, helps deter harmful pests through aromatic oils"
